route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
87708,2,5168437,University Hospital,,0,1153957,226321,1,1
87708,2,5168438,University Hospital,,0,1153950,226321,1,1
87708,2,5168439,University Hospital,,0,1153956,226321,1,1
87708,2,5168440,University Hospital,,0,1153953,226321,1,1
87708,2,5168441,University Hospital,,0,1153955,226321,1,1
87708,2,5168442,University Hospital,,0,1153954,226321,1,1
87708,2,5168443,University Hospital,,0,1153952,226321,1,1
87708,2,5168444,University Hospital,,0,1153938,226321,1,1
87708,2,5168445,University Hospital,,0,1153951,226321,1,1
87708,2,5168446,University Hospital,,0,1153957,226321,1,1
87708,2,5168447,University Hospital,,0,1153950,226321,1,1
87708,2,5168448,University Hospital,,0,1153956,226321,1,1
87708,2,5168449,University Hospital,,0,1153953,226321,1,1
87708,2,5168450,University Hospital,,0,1153955,226321,1,1
87708,2,5168451,University Hospital,,0,1153954,226321,1,1
87708,2,5168452,University Hospital,,0,1153952,226321,1,1
87708,2,5168453,University Hospital,,0,1153938,226321,1,1
87708,2,5168454,University Hospital,,0,1153951,226321,1,1
87708,2,5168455,University Hospital,,0,1153950,226321,1,1
87708,2,5168456,University Hospital,,0,1153953,226321,1,1
87708,2,5168457,University Hospital,,0,1153952,226321,1,1
87708,2,5168458,University Hospital,,0,1153951,226321,1,1
87708,2,5168459,University Hospital,,0,1153950,226321,1,1
87708,2,5168460,University Hospital,,0,1153953,226321,1,1
87708,2,5168461,University Hospital,,0,1153952,226321,1,1
87708,2,5168462,University Hospital,,0,1153951,226321,1,1
87708,2,5168463,University Hospital,,0,1153950,226321,1,1
87708,2,5168464,Poplar Grove (400 S + Redwood Rd),,1,1153962,226322,1,1
87708,2,5168465,Poplar Grove (400 S + Redwood Rd),,1,1153961,226322,1,1
87708,2,5168466,Poplar Grove (400 S + Redwood Rd),,1,1153960,226322,1,1
87708,2,5168467,Poplar Grove (400 S + Redwood Rd),,1,1153959,226322,1,1
87708,2,5168468,Poplar Grove (400 S + Redwood Rd),,1,1153958,226322,1,1
87708,2,5168469,Poplar Grove (400 S + Redwood Rd),,1,1153962,226322,1,1
87708,2,5168470,Poplar Grove (400 S + Redwood Rd),,1,1156044,226322,1,1
87708,2,5168471,Poplar Grove (400 S + Redwood Rd),,1,1153961,226322,1,1
87708,2,5168472,Poplar Grove (400 S + Redwood Rd),,1,1153956,226322,1,1
87708,2,5168473,Poplar Grove (400 S + Redwood Rd),,1,1153960,226322,1,1
87708,2,5168474,Poplar Grove (400 S + Redwood Rd),,1,1153955,226322,1,1
87708,2,5168475,Poplar Grove (400 S + Redwood Rd),,1,1153954,226322,1,1
87708,2,5168476,Poplar Grove (400 S + Redwood Rd),,1,1153959,226322,1,1
87708,2,5168477,Poplar Grove (400 S + Redwood Rd),,1,1153958,226322,1,1
87708,2,5168478,Poplar Grove (400 S + Redwood Rd),,1,1153962,226322,1,1
87708,2,5168479,Poplar Grove (400 S + Redwood Rd),,1,1156044,226322,1,1
87708,2,5168480,Poplar Grove (400 S + Redwood Rd),,1,1153961,226322,1,1
87708,2,5168481,Poplar Grove (400 S + Redwood Rd),,1,1153956,226322,1,1
87708,2,5168482,Poplar Grove (400 S + Redwood Rd),,1,1153960,226322,1,1
87708,2,5168483,Poplar Grove (400 S + Redwood Rd),,1,1153955,226322,1,1
87708,2,5168484,Poplar Grove (400 S + Redwood Rd),,1,1153954,226322,1,1
87708,2,5168485,Poplar Grove (400 S + Redwood Rd),,1,1153959,226322,1,1
87708,2,5168486,Poplar Grove (400 S + Redwood Rd),,1,1153958,226322,1,1
87708,2,5168487,Poplar Grove (400 S + Redwood Rd),,1,1153962,226322,1,1
87708,2,5168488,Poplar Grove (400 S + Redwood Rd),,1,1153957,226322,1,1
87708,2,5168489,Poplar Grove (400 S + Redwood Rd),,1,1153961,226322,1,1
87708,2,5168490,Poplar Grove (400 S + Redwood Rd),,1,1153956,226322,1,1
87708,2,5168491,Poplar Grove (400 S + Redwood Rd),,1,1153960,226322,1,1
87708,2,5168492,Poplar Grove (400 S + Redwood Rd),,1,1153955,226322,1,1
87708,2,5168493,Poplar Grove (400 S + Redwood Rd),,1,1153954,226322,1,1
87708,2,5168494,Poplar Grove (400 S + Redwood Rd),,1,1153959,226322,1,1
87708,2,5168495,Poplar Grove (400 S + Redwood Rd),,1,1153958,226322,1,1
87708,2,5168496,Poplar Grove (400 S + Redwood Rd),,1,1155963,226322,1,1
87708,2,5168497,Poplar Grove (400 S + Redwood Rd),,1,1153957,226322,1,1
87708,2,5168498,Poplar Grove (400 S + Redwood Rd),,1,1153885,226322,1,1
87708,2,5168499,Poplar Grove (400 S + Redwood Rd),,1,1153956,226322,1,1
87708,2,5168500,Poplar Grove (400 S + Redwood Rd),,1,1153960,226322,1,1
87708,2,5168501,Poplar Grove (400 S + Redwood Rd),,1,1153955,226322,1,1
87708,2,5168502,Poplar Grove (400 S + Redwood Rd),,1,1153954,226322,1,1
87708,2,5168503,Poplar Grove (400 S + Redwood Rd),,1,1153959,226322,1,1
87708,2,5168504,Poplar Grove (400 S + Redwood Rd),,1,1153958,226322,1,1
87708,2,5168505,Poplar Grove (400 S + Redwood Rd),,1,1155943,226322,1,1
87708,2,5168506,Poplar Grove (400 S + Redwood Rd),,1,1153957,226322,1,1
87708,2,5168507,Poplar Grove (400 S + Redwood Rd),,1,1153950,226322,1,1
87708,2,5168508,Poplar Grove (400 S + Redwood Rd),,1,1153956,226322,1,1
87708,2,5168509,Poplar Grove (400 S + Redwood Rd),,1,1153953,226322,1,1
87708,2,5168510,Poplar Grove (400 S + Redwood Rd),,1,1153955,226322,1,1
87708,2,5168511,Poplar Grove (400 S + Redwood Rd),,1,1153954,226322,1,1
87708,2,5168512,Poplar Grove (400 S + Redwood Rd),,1,1153952,226322,1,1
87708,2,5168513,Poplar Grove (400 S + Redwood Rd),,1,1153938,226322,1,1
87708,2,5168514,Poplar Grove (400 S + Redwood Rd),,1,1153951,226322,1,1
87708,2,5168515,Poplar Grove (400 S + Redwood Rd),,1,1153957,226322,1,1
87708,2,5168516,Poplar Grove (400 S + Redwood Rd),,1,1153950,226322,1,1
87708,2,5168517,Poplar Grove (400 S + Redwood Rd),,1,1153956,226322,1,1
87708,2,5168518,Poplar Grove (400 S + Redwood Rd),,1,1153953,226322,1,1
87708,2,5168519,Poplar Grove (400 S + Redwood Rd),,1,1153955,226322,1,1
87708,2,5168520,Poplar Grove (400 S + Redwood Rd),,1,1153952,226322,1,1
87708,2,5168521,Poplar Grove (400 S + Redwood Rd),,1,1153951,226322,1,1
87708,2,5168522,Poplar Grove (400 S + Redwood Rd),,1,1153950,226322,1,1
87708,2,5168523,Poplar Grove (400 S + Redwood Rd),,1,1153953,226322,1,1
87708,2,5168524,Poplar Grove (400 S + Redwood Rd),,1,1153952,226322,1,1
87708,2,5168525,Poplar Grove (400 S + Redwood Rd),,1,1153951,226322,1,1
87708,2,5168526,Poplar Grove (400 S + Redwood Rd),,1,1153950,226322,1,1
87708,2,5168527,Poplar Grove (400 S + Redwood Rd),,1,1153953,226322,1,1
87708,2,5168528,Poplar Grove (400 S + Redwood Rd),,1,1153952,226322,1,1
87708,2,5168529,Poplar Grove (400 S + Redwood Rd),,1,1153951,226322,1,1
45418,2,5168724,Sandy (9400 S P+R),,0,1155644,226323,1,1
45418,2,5168725,Sandy (9400 S P+R),,0,1155646,226323,1,1
45418,2,5168726,Sandy (9400 S P+R),,0,1155643,226323,1,1
45418,2,5168727,Sandy (9400 S P+R),,0,1155645,226323,1,1
45418,2,5168728,Sandy (9400 S P+R),,0,1153853,226323,1,1
45418,2,5168729,Sandy (9400 S P+R),,0,1155647,226323,1,1
45418,2,5168730,Sandy (9400 S P+R),,0,1155644,226323,1,1
45418,2,5168731,Sandy (9400 S P+R),,0,1155646,226323,1,1
45418,2,5168732,Sandy (9400 S P+R),,0,1155643,226323,1,1
45418,2,5168733,Sandy (9400 S P+R),,0,1155645,226323,1,1
45418,2,5168734,Sandy (9400 S P+R),,0,1153853,226323,1,1
45418,2,5168735,Sandy (9400 S P+R),,0,1155647,226323,1,1
45418,2,5168736,Sandy (9400 S P+R),,0,1155644,226323,1,1
45418,2,5168737,Sandy (9400 S P+R),,0,1155646,226323,1,1
45418,2,5168738,Sandy (9400 S P+R),,0,1155643,226323,1,1
45418,2,5168739,Sandy (9400 S P+R),,0,1155645,226323,1,1
45418,2,5168740,Sandy (9400 S P+R),,0,1153853,226323,1,1
45418,2,5168741,Sandy (9400 S P+R),,0,1155647,226323,1,1
45418,2,5168742,Sandy (9400 S P+R),,0,1155644,226323,1,1
45418,2,5168743,Sandy (9400 S P+R),,0,1155925,226323,1,1
45418,2,5168744,Sandy (9400 S P+R),,0,1155643,226323,1,1
45418,2,5168745,Sandy (9400 S P+R),,0,1155645,226323,1,1
45418,2,5168746,Sandy (9400 S P+R),,0,1153853,226323,1,1
45418,2,5168747,Sandy (9400 S P+R),,0,1155921,226323,1,1
45418,2,5168748,Sandy (9400 S P+R),,0,1155644,226323,1,1
45418,2,5168749,Sandy (9400 S P+R),,0,1155925,226323,1,1
45418,2,5168750,Sandy (9400 S P+R),,0,1155643,226323,1,1
45418,2,5168751,Sandy (9400 S P+R),,0,1155645,226323,1,1
45418,2,5168752,Sandy (9400 S P+R),,0,1155921,226323,1,1
45418,2,5168753,Sandy (9400 S P+R),,0,1155925,226323,1,1
45418,2,5168754,Salt Lake Central Station,,1,1155643,226324,1,1
45418,2,5168755,Salt Lake Central Station,,1,1155645,226324,1,1
45418,2,5168756,Salt Lake Central Station,,1,1155647,226324,1,1
45418,2,5168757,Salt Lake Central Station,,1,1155644,226324,1,1
45418,2,5168758,Salt Lake Central Station,,1,1155646,226324,1,1
45418,2,5168759,Salt Lake Central Station,,1,1155643,226324,1,1
45418,2,5168760,Salt Lake Central Station,,1,1155645,226324,1,1
45418,2,5168761,Salt Lake Central Station,,1,1153853,226324,1,1
45418,2,5168762,Salt Lake Central Station,,1,1155647,226324,1,1
45418,2,5168763,Salt Lake Central Station,,1,1155644,226324,1,1
45418,2,5168764,Salt Lake Central Station,,1,1155646,226324,1,1
45418,2,5168765,Salt Lake Central Station,,1,1155643,226324,1,1
45418,2,5168766,Salt Lake Central Station,,1,1155645,226324,1,1
45418,2,5168767,Salt Lake Central Station,,1,1153853,226324,1,1
45418,2,5168768,Salt Lake Central Station,,1,1155647,226324,1,1
45418,2,5168769,Salt Lake Central Station,,1,1155644,226324,1,1
45418,2,5168770,Salt Lake Central Station,,1,1155646,226324,1,1
45418,2,5168771,Salt Lake Central Station,,1,1155643,226324,1,1
45418,2,5168772,Salt Lake Central Station,,1,1155645,226324,1,1
45418,2,5168773,Salt Lake Central Station,,1,1153853,226324,1,1
45418,2,5168774,Salt Lake Central Station,,1,1155647,226324,1,1
45418,2,5168775,Salt Lake Central Station,,1,1155644,226324,1,1
45418,2,5168776,Salt Lake Central Station,,1,1155925,226324,1,1
45418,2,5168777,Salt Lake Central Station,,1,1155643,226324,1,1
45418,2,5168778,Salt Lake Central Station,,1,1155645,226324,1,1
45418,2,5168779,Salt Lake Central Station,,1,1153853,226324,1,1
45418,2,5168780,Salt Lake Central Station,,1,1155921,226324,1,1
45418,2,5168781,Salt Lake Central Station,,1,1155644,226324,1,1
45418,2,5168782,Salt Lake Central Station,,1,1155925,226324,1,1
45418,2,5168783,Salt Lake Central Station,,1,1155643,226324,1,1
45418,2,5168784,Salt Lake Central Station,,1,1155921,226324,1,1
41065,2,5170575,To Ogden,,0,1154085,226379,1,1
41065,2,5170576,To Ogden,,0,1154084,226379,1,1
41065,2,5170557,To Ogden,,0,1154088,226378,1,1
41065,2,5170558,To Ogden,,0,1154087,226378,1,1
41065,2,5170560,To Ogden,,0,1154086,226378,1,1
41065,2,5170559,To Ogden,,0,1154085,226378,1,1
41065,2,5170561,To Ogden,,0,1154084,226378,1,1
41065,2,5170562,To Ogden,,0,1154088,226378,1,1
41065,2,5170563,To Ogden,,0,1154087,226378,1,1
41065,2,5170564,To Ogden,,0,1154086,226378,1,1
41065,2,5170565,To Ogden,,0,1154085,226378,1,1
41065,2,5170566,To Ogden,,0,1154084,226378,1,1
41065,2,5170567,To Ogden,,0,1154088,226378,1,1
41065,2,5170568,To Ogden,,0,1154087,226378,1,1
41065,2,5170569,To Ogden,,0,1154086,226378,1,1
41065,2,5170570,To Ogden,,0,1154085,226378,1,1
41065,2,5170571,To Ogden,,0,1154084,226378,1,1
41065,2,5170572,To North Temple,,0,1154088,226377,1,1
41065,2,5170573,To North Temple,,0,1154087,226377,1,1
41065,2,5170574,To North Temple,,0,1154086,226371,1,1
41065,2,5170592,To Provo,,1,1154088,226395,1,1
41065,2,5170593,To Provo,,1,1154087,226395,1,1
41065,2,5170594,To Provo,,1,1154086,226395,1,1
41065,2,5170577,To Provo,,1,1154085,226397,1,1
41065,2,5170578,To Provo,,1,1154084,226397,1,1
41065,2,5170579,To Provo,,1,1154088,226397,1,1
41065,2,5170580,To Provo,,1,1154087,226397,1,1
41065,2,5170581,To Provo,,1,1154086,226397,1,1
41065,2,5170582,To Provo,,1,1154085,226397,1,1
41065,2,5170583,To Provo,,1,1154084,226397,1,1
41065,2,5170584,To Provo,,1,1154088,226397,1,1
41065,2,5170585,To Provo,,1,1154087,226397,1,1
41065,2,5170586,To Provo,,1,1154086,226397,1,1
41065,2,5170587,To Provo,,1,1154085,226397,1,1
41065,2,5170588,To Provo,,1,1154084,226397,1,1
41065,2,5170589,To Provo,,1,1154088,226397,1,1
41065,2,5170590,To Provo,,1,1154087,226397,1,1
41065,2,5170591,To Provo,,1,1154086,226397,1,1
41065,2,5170596,To Salt Lake Central,,1,1154085,226398,1,1
41065,2,5170595,To Salt Lake Central,,1,1154084,226398,1,1
27614,2,5170874,Murray North Station,,0,1155719,226466,1,1
27614,2,5170875,Murray North Station,,0,1155720,226466,1,1
27614,2,5170876,Murray North Station,,0,1155721,226466,1,1
27614,2,5170877,Murray North Station,,0,1155716,226466,1,1
27614,2,5170878,Murray North Station,,0,1155717,226466,1,1
27614,2,5170879,Murray North Station,,0,1155718,226466,1,1
27614,2,5170880,Murray North Station,,0,1155722,226466,1,1
27614,2,5170881,Murray North Station,,0,1155719,226466,1,1
27614,2,5170882,Murray North Station,,0,1155720,226466,1,1
27614,2,5170883,Murray North Station,,0,1155721,226466,1,1
27614,2,5170884,Murray North Station,,0,1155716,226466,1,1
27614,2,5170885,Murray North Station,,0,1155717,226466,1,1
27614,2,5170886,Murray North Station,,0,1155718,226466,1,1
27614,2,5170887,Murray North Station,,0,1155722,226466,1,1
27614,2,5170888,Murray North Station,,0,1155719,226466,1,1
27614,2,5170889,Murray North Station,,0,1155720,226466,1,1
27614,2,5170890,Murray North Station,,0,1155721,226466,1,1
27614,2,5170891,Murray North Station,,0,1155716,226466,1,1
27614,2,5170892,Murray North Station,,0,1155717,226466,1,1
27614,2,5170893,Murray North Station,,0,1155718,226466,1,1
27614,2,5170894,Murray North Station,,0,1155722,226466,1,1
27614,2,5170895,Murray North Station,,0,1155719,226466,1,1
27614,2,5170896,Murray North Station,,0,1155720,226466,1,1
27614,2,5170897,Murray North Station,,0,1155716,226466,1,1
27614,2,5170898,Murray North Station,,0,1155717,226466,1,1
27614,2,5170899,Murray North Station,,0,1155718,226466,1,1
27614,2,5170900,Murray North Station,,0,1155722,226466,1,1
27614,2,5170901,Murray North Station,,0,1155719,226466,1,1
27614,2,5170902,Murray North Station,,0,1155720,226466,1,1
27614,2,5170903,Murray North Station,,0,1155716,226466,1,1
27614,2,5170904,Murray North Station,,0,1155717,226466,1,1
27614,2,5170905,Poplar Grove (400 S + Redwood Rd),,1,1155716,226467,1,1
27614,2,5170906,Poplar Grove (400 S + Redwood Rd),,1,1155717,226467,1,1
27614,2,5170907,Poplar Grove (400 S + Redwood Rd),,1,1155718,226467,1,1
27614,2,5170908,Poplar Grove (400 S + Redwood Rd),,1,1155719,226467,1,1
27614,2,5170909,Poplar Grove (400 S + Redwood Rd),,1,1155720,226467,1,1
27614,2,5170910,Poplar Grove (400 S + Redwood Rd),,1,1155721,226467,1,1
27614,2,5170911,Poplar Grove (400 S + Redwood Rd),,1,1155716,226467,1,1
27614,2,5170912,Poplar Grove (400 S + Redwood Rd),,1,1155717,226467,1,1
27614,2,5170913,Poplar Grove (400 S + Redwood Rd),,1,1155718,226467,1,1
27614,2,5170914,Poplar Grove (400 S + Redwood Rd),,1,1155722,226467,1,1
27614,2,5170915,Poplar Grove (400 S + Redwood Rd),,1,1155719,226467,1,1
27614,2,5170916,Poplar Grove (400 S + Redwood Rd),,1,1155720,226467,1,1
27614,2,5170917,Poplar Grove (400 S + Redwood Rd),,1,1155721,226467,1,1
27614,2,5170918,Poplar Grove (400 S + Redwood Rd),,1,1155716,226467,1,1
27614,2,5170919,Poplar Grove (400 S + Redwood Rd),,1,1155717,226467,1,1
27614,2,5170920,Poplar Grove (400 S + Redwood Rd),,1,1155718,226467,1,1
27614,2,5170921,Poplar Grove (400 S + Redwood Rd),,1,1155722,226467,1,1
27614,2,5170922,Poplar Grove (400 S + Redwood Rd),,1,1155719,226467,1,1
27614,2,5170923,Poplar Grove (400 S + Redwood Rd),,1,1155720,226467,1,1
27614,2,5170924,Poplar Grove (400 S + Redwood Rd),,1,1155721,226467,1,1
27614,2,5170925,Poplar Grove (400 S + Redwood Rd),,1,1155716,226467,1,1
27614,2,5170926,Poplar Grove (400 S + Redwood Rd),,1,1155717,226467,1,1
27614,2,5170927,Poplar Grove (400 S + Redwood Rd),,1,1155718,226467,1,1
27614,2,5170928,Poplar Grove (400 S + Redwood Rd),,1,1155722,226467,1,1
27614,2,5170929,Poplar Grove (400 S + Redwood Rd),,1,1155719,226467,1,1
27614,2,5170930,Poplar Grove (400 S + Redwood Rd),,1,1155720,226467,1,1
27614,2,5170931,Poplar Grove (400 S + Redwood Rd),,1,1155716,226467,1,1
27614,2,5170932,Poplar Grove (400 S + Redwood Rd),,1,1155717,226467,1,1
27614,2,5170933,Poplar Grove (400 S + Redwood Rd),,1,1155718,226467,1,1
27614,2,5170934,Poplar Grove (400 S + Redwood Rd),,1,1155722,226467,1,1
27614,2,5170935,Poplar Grove (400 S + Redwood Rd),,1,1155719,226467,1,1
34504,2,5171044,Jordan Valley Station,,0,1154159,226468,1,1
34504,2,5171039,Jordan Valley Station,,0,1154163,226468,1,1
34504,2,5171032,Jordan Valley Station,,0,1154162,226468,1,1
34504,2,5171034,Jordan Valley Station,,0,1154161,226468,1,1
34504,2,5171043,Jordan Valley Station,,0,1154160,226468,1,1
34504,2,5171037,Jordan Valley Station,,0,1154159,226468,1,1
34504,2,5171033,Jordan Valley Station,,0,1154163,226468,1,1
34504,2,5171036,Jordan Valley Station,,0,1154162,226468,1,1
34504,2,5171042,Jordan Valley Station,,0,1154161,226468,1,1
34504,2,5171038,Jordan Valley Station,,0,1154160,226468,1,1
34504,2,5171031,Jordan Valley Station,,0,1154159,226468,1,1
34504,2,5171035,Jordan Valley Station,,0,1154163,226468,1,1
34504,2,5171041,Jordan Valley Station,,0,1154162,226468,1,1
34504,2,5171040,Jordan Valley Station,,0,1154161,226468,1,1
34504,2,5171045,Jordan Valley Station,,0,1154160,226468,1,1
34504,2,5171046,Jordan Valley Station,,0,1154159,226468,1,1
34504,2,5171060,West Valley Central Station,,1,1154160,226469,1,1
34504,2,5171059,West Valley Central Station,,1,1154159,226469,1,1
34504,2,5171055,West Valley Central Station,,1,1154163,226469,1,1
34504,2,5171048,West Valley Central Station,,1,1154162,226469,1,1
34504,2,5171050,West Valley Central Station,,1,1154161,226469,1,1
34504,2,5171058,West Valley Central Station,,1,1154160,226469,1,1
34504,2,5171053,West Valley Central Station,,1,1154159,226469,1,1
34504,2,5171049,West Valley Central Station,,1,1154163,226469,1,1
34504,2,5171052,West Valley Central Station,,1,1154162,226469,1,1
34504,2,5171057,West Valley Central Station,,1,1154161,226469,1,1
34504,2,5171054,West Valley Central Station,,1,1154160,226469,1,1
34504,2,5171047,West Valley Central Station,,1,1154159,226469,1,1
34504,2,5171051,West Valley Central Station,,1,1154163,226469,1,1
34504,2,5171056,West Valley Central Station,,1,1154162,226469,1,1
34504,2,5171061,West Valley Central Station,,1,1154161,226469,1,1
34504,2,5171062,West Valley Central Station,,1,1154160,226469,1,1
25310,2,5171177,Salt Lake Central Station,,0,1154161,226470,1,1
25310,2,5171169,Salt Lake Central Station,,0,1154160,226470,1,1
25310,2,5171176,Salt Lake Central Station,,0,1154159,226470,1,1
25310,2,5171173,Salt Lake Central Station,,0,1154163,226470,1,1
25310,2,5171165,Salt Lake Central Station,,0,1154162,226470,1,1
25310,2,5171167,Salt Lake Central Station,,0,1154161,226470,1,1
25310,2,5171175,Salt Lake Central Station,,0,1154160,226470,1,1
25310,2,5171171,Salt Lake Central Station,,0,1154159,226470,1,1
25310,2,5171166,Salt Lake Central Station,,0,1154163,226470,1,1
25310,2,5171170,Salt Lake Central Station,,0,1154162,226470,1,1
25310,2,5171174,Salt Lake Central Station,,0,1154161,226470,1,1
25310,2,5171172,Salt Lake Central Station,,0,1154160,226470,1,1
25310,2,5171164,Salt Lake Central Station,,0,1154159,226470,1,1
25310,2,5171168,Salt Lake Central Station,,0,1154163,226470,1,1
