stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3530,6946,"East Main St + Wellington St",,42.993599,-79.227015,,,,,,0
3531,6948,"East Main St + Wellington St",,42.993472,-79.227167,,,,,,0
3532,6950,"Concentrix",,43.039340,-79.124025,,,,,,0
3533,6953,"Schisler Rd + Montrose Rd",,43.006608,-79.123645,,,,,,0
3534,6954,"Montrose Rd + Schisler Rd",,43.008063,-79.122215,,,,,,0
3543,6114,"Fourth Ave & McRae NW",,43.098730,-79.078479,,,,,,0
3544,6133,"Main & Ferry Hub",,43.088659,-79.092531,,,,,,0
3545,6143,"Ferguson&Victoria SE",,43.113341,-79.072758,,,,,,0
3547,6173,"Morrison St & Stanley Av",,43.104415,-79.086070,,,,,,0
3549,6200,"Drummond & Lundy's Lane SW",,43.088520,-79.097863,,,,,,0
3550,6212,"Dunn & Drummond NE",,43.078776,-79.096992,,,,,,0
3552,6237,"Culp St & Main St",,43.086279,-79.091610,,,,,,0
3554,6273,"Woodbine & Paddock SW",,43.104223,-79.131442,,,,,,0
3555,6330,"Kalar Rd & Lundy's Lane NW",,43.089147,-79.136179,,,,,,0
3557,6355,"Paddock Trail & Woodbine SE",,43.104129,-79.131355,,,,,,0
3558,6516,"Harriman St & Wiltshire Blvd",,43.124256,-79.117572,,,,,,0
3560,6557,"Thorold Stone Rd. & Stanley S",,43.115422,-79.089010,,,,,,1
3562,6631,"Drummond&Morrison NE",,43.104474,-79.098472,,,,,,0
3563,6648,"Thorold Stone Rd & Carrol Av",,43.115432,-79.096481,,,,,,0
3564,6684,"Drummond&McL NW",,43.071211,-79.097130,,,,,,0
3565,6817,"McBain Centre",,43.071752,-79.124670,,,,,,0
3566,8008,"White Water Walk S",,43.110989,-79.060745,,,,,,0
3567,8020,"GLEN NATURE CENTER",,43.129396,-79.060495,,,,,,1
3568,8033,"Whirlpool Golf S",,43.124908,-79.071103,,,,,,0
3569,8500,"WILDPLAY ADVENTURE CENTER",,43.123557,-79.068029,,,,,,1
3592,6626,"Dunn & Drummond SW",,43.078580,-79.097470,,,,,,0
3599,80,"FOURTH AV + RIDLEY SQUARE PLAZA",,43.155586,-79.263756,,,,,,0
3602,724,"DUNKELD AV + CARLTON ST",,43.188005,-79.204890,,,,,,0
3606,1399,"St. Catharines GO Train Station",,43.147719,-79.255085,,,,,,0
3627,6733 ,"Brown Rd. @ Shadbush",,43.059178,-79.129558,,,,,,1
3628,6734,"Kalar Rd North of Buckeye Cres",,43.061157,-79.135126,,,,,,1
3629,6735,"Kalar Rd SE Opp. Elderberry",,43.065031,-79.135160,,,,,,1
3631,6179,"Fourth&McRae NE",,43.098884,-79.078314,,,,,,0
3632,6740,"WALNUT ST + VICTORIA AV",,43.093812,-79.074188,,,,,,1
3633,6741,"ELLEN AV + CENTRE ST",,43.092867,-79.076745,,,,,,1
3634,6742,"ELLEN AV + MAGDALEN ST",,43.090918,-79.079770,,,,,,1
3635,6743,"ELLEN AV + FERRY ST",,43.089786,-79.081520,,,,,,1
3636,6744,"WALNUT ST + VICTORIA AV",,43.093893,-79.074161,,,,,,1
3637,6745,"ELLEN AV + CENTRE ST",,43.092725,-79.077113,,,,,,1
3638,6746,"ELLEN AV + MAGDALEN ST",,43.091045,-79.079740,,,,,,1
3639,6747,"ELLEN AV + FERRY ST",,43.089695,-79.081755,,,,,,1
3643,1400,"Schmon Pkwy & Merrittville Hwy",,43.111677,-79.242435,,,,,,0
3644,1401,"113 Cushman Rd",,43.172586,-79.199668,,,,,,0
3645,1402,"110 Cushman Rd",,43.173148,-79.199594,,,,,,0
3646,1403,"Queenston St & Riordon St",,43.162353,-79.239178,,,,,,0
3650,38711,"TABLE ROCK NORTH",,43.078394,-79.079399,,,,,,0
3651,38712,"TABLE ROCK SOUTH",,43.078205,-79.079682,,,,,,0
3654,6893,"Walmart & Oakwood Dr",,43.066761,-79.118928,,,,,,0
3662,120,"LAKESHORE RD + CLIFFORD ST",,43.207261,-79.237133,,,,,,0
3678,238,"BURLEIGH HILL DR + GLENDALE AV",,43.134075,-79.218680,,,,,,0
3679,252,"Oakdale Av & Marren St",,43.153511,-79.225937,,,,,,0
3681,6913,"Main St. & Murray St.",,43.083728,-79.086618,,,,,,0
3685,253,"OAKDALE AVE + CAPNER ST",,43.155087,-79.227158,,,,,,0
3686,6670,"Kalar Rd & Paddock Trail Dr North",,43.100426,-79.136745,,,,,,0
3687,6671,"Kalar Rd & Woodbine St North",,43.104007,-79.136766,,,,,,0
3688,6672,"Kalar Rd & Woodbine St South",,43.104181,-79.136986,,,,,,0
3689,6673,"Kalar Rd & Paddock Trail Dr South",,43.100517,-79.136857,,,,,,0
3698,6562,"O'Neal St @ A.N.MYER",,43.122710,-79.101290,,,,,,0
3712,6102,"NF Bus Terminal",,43.107801,-79.063514,,,,,,0
3713,6108,"Valley Way & Morrison",,43.104756,-79.074077,,,,,,0
3714,6151,"Stanley Av & McLeod Rd",,43.072300,-79.083282,,,,,,0
3715,6171,"Morrison & Portage",,43.104247,-79.093405,,,,,,0
3716,6228,"Jubilee & Dorchester",,43.064638,-79.109857,,,,,,0
3717,6241,"Drummond & McLeod",,43.071410,-79.096958,,,,,,0
3718,6292,"Lundy's Lane & Brookfield",,43.089305,-79.113289,,,,,,0
3720,6428,"Ferguson & Victoria",,43.113443,-79.072942,,,,,,0
3721,6442,"Dorchester & Lundy's Lane",,43.089053,-79.110493,,,,,,0
3722,6443,"Mt. Carmel Plaza",,43.116943,-79.123562,,,,,,0
3723,6444,"Town & Country Plaza",,43.120698,-79.100048,,,,,,0
3724,6496,"Bridge & Victoria",,43.108554,-79.072570,,,,,,0
3725,6539,"Drummond & Morrison NE",,43.104342,-79.098612,,,,,,0
3726,6568,"Thorold Stone Rd. & Stanley N",,43.115540,-79.089382,,,,,,0
3727,6581,"Marineland- Outbound to Chippawa",,43.066091,-79.072478,,,,,,0
3728,6591,"Gunning & Willloughby",,43.055103,-79.046476,,,,,,0
3729,6596,"Marineland- Inbound to M&F",,43.066030,-79.071869,,,,,,0
3730,6697,"Weinbrenner & Willloughby",,43.049147,-79.046893,,,,,,0
3733,WEL,"Welland Bus Terminal",,42.993506,-79.245809,,,,,,0
3734,13006,"Port Colborne City Hall",,42.885123,-79.252388,,,,,,0
3736,2503,"Flag Stop - Elm St & Prosperity",,42.906619,-79.254835,,,,,,0
3738,2507,"Flag Stop - Coronation Dr & West",,42.903076,-79.265209,,,,,,0
3740,2514,"Flag Stop - West Side Rd & Killa",,42.891600,-79.265091,,,,,,0
3744,2523,"Flag Stop - Elm St & Charlotte S",,42.885027,-79.254770,,,,,,0
3745,2534,"Flag Stop - Borden Av & Elm St",,42.901739,-79.254824,,,,,,0
3746,3001,"Flag Stop - Barrick Rd & Apollo",,42.910328,-79.257409,,,,,,0
3748,3006,"Flag Stop - Mall & West Side Rd",,42.905188,-79.265245,,,,,,0
3751,3011,"Flag Stop - Merritt Pk & West Si",,42.899030,-79.265167,,,,,,0
3752,3012,"Flag Stop - West Side Rd & Main",,42.897566,-79.264877,,,,,,0
3758,3024,"Flag Stop - Elm St & Elgin St",,42.888315,-79.254786,,,,,,0
3759,3025,"Flag Stop - Elm St & Killaly St",,42.891652,-79.254840,,,,,,0
3760,3026,"Flag Stop - Elm St & McCain St",,42.895024,-79.254909,,,,,,0
3761,3027,"Flag Stop - Elm St & Neff St",,42.897959,-79.254776,,,,,,0
3768,3035,"Flag Stop - Elm St & Rosedale",,42.902934,-79.254733,,,,,,0
3769,3037,"Flag Stop - King St & Clarence S",,42.886271,-79.251401,,,,,,0
3803,3076,"Flag Stop - Barrick Rd & West Si",,42.910171,-79.264855,,,,,,0
3807,3081,"Flag Stop - Canal Bank St & Town",,42.962625,-79.252431,,,,,,0
3811,4003,"Woodlawn Rd & Trelawn Dr",,43.012985,-79.256681,,,,,,0
3812,4004,"Woodlawn Rd & Gram Av",,43.012910,-79.252392,,,,,,0
3814,4008,"Niagara St & Northtown Business",,43.019418,-79.249762,,,,,,0
3815,4009,"Quaker Rd & Niagara St",,43.022179,-79.250488,,,,,,0
3816,4010,"First Av & Woodland Dr",,43.020403,-79.260013,,,,,,0
3817,4011,"First Av & College Park Dr",,43.018313,-79.260037,,,,,,0
3818,4013,"Hellems Av & 237 Hellems Av",,42.987432,-79.246677,,,,,,0
3819,4014,"Hellems Av & 345 Hellems Av",,42.985038,-79.246677,,,,,,0
3820,4015,"Lincoln St & Kent St",,42.984085,-79.248490,,,,,,0
3821,4016,"Lincoln St & Welland Community W",,42.983640,-79.252917,,,,,,0
3822,4017,"Lincoln St & Denistoun St",,42.985087,-79.256707,,,,,,0
3823,4018,"Denistoun St & 200 Denistoun St",,42.987607,-79.256627,,,,,,0
3824,4020,"Maple Av & Pupos",,42.989307,-79.259632,,,,,,0
3825,4022,"Oakland Av & Wade St",,42.987257,-79.261475,,,,,,0
3826,4023,"Oakland Av & Drew St",,42.985793,-79.261498,,,,,,0
3827,4024,"Oakland Av & Lincoln St",,42.984142,-79.261498,,,,,,0
3828,4025,"Elmwood Av & Lincoln St",,42.983577,-79.262508,,,,,,0
3829,4026,"Windsor St & Mayfair Dr",,42.981742,-79.264042,,,,,,0
3830,4027,"Windsor St & Joanne Ct",,42.981535,-79.266292,,,,,,0
3831,4028,"Windsor St & Riverside Dr",,42.982090,-79.269558,,,,,,0
3832,4031,"Riverside Dr & Arthur St",,42.976400,-79.273023,,,,,,0
3833,4033,"Broadway & Bosnich Av",,42.974496,-79.271749,,,,,,0
3834,4034,"Broadway & Kilgour Av",,42.974540,-79.268255,,,,,,0
3835,4035,"Marshall Av & Martin St",,42.972188,-79.266912,,,,,,0
3836,4037,"Roach Av & Martin St",,42.971537,-79.271513,,,,,,0
3837,4038,"Roach Av & St George St",,42.969900,-79.271457,,,,,,0
3838,4039,"St George St & Marshall Av",,42.969708,-79.267492,,,,,,0
3839,4040,"St George St & Santone Av",,42.971083,-79.265155,,,,,,0
3840,4041,"Clifford Av & St George St",,42.972427,-79.263875,,,,,,0
3841,4042,"Clifford Av & Broadway",,42.974470,-79.263938,,,,,,0
3842,4043,"Broadway & St George St",,42.974588,-79.261022,,,,,,0
3843,4044,"Ontario Rd & Iron St",,42.974588,-79.253187,,,,,,0
3844,4045,"King St & Seventh St",,42.975613,-79.251215,,,,,,0
3846,4047,"King St & Fourth St",,42.979603,-79.251160,,,,,,0
3847,4048,"King St & Second St",,42.981582,-79.251178,,,,,,0
3848,4049,"King St & Albert St",,42.985842,-79.250985,,,,,,0
3849,4050,"King St & 211 King St",,42.987506,-79.251017,,,,,,0
3850,4051,"Welland Museum",,42.989224,-79.250993,,,,,,0
3851,4052,"Division St & King St",,42.990595,-79.250698,,,,,,0
3852,4053,"Division St & Cross St",,42.990960,-79.248910,,,,,,0
3853,4054,"West Main St & Albina St",,42.991365,-79.254553,,,,,,0
3854,4055,"West Main St & Denistoun St",,42.990994,-79.257544,,,,,,0
3855,4056,"Prince Charles Dr & Fitch St",,42.994123,-79.262346,,,,,,0
3856,4057,"Prince Charles Dr & Medical Arts",,42.998033,-79.265925,,,,,,0
3857,4058,"Prince Charles Dr N & Willsonway",,43.002283,-79.269717,,,,,,0
3858,4059,"Thorold Rd & Food Basics",,43.003882,-79.272275,,,,,,0
3859,4060,"Bridlewood Dr & 10 Bridlewood Dr",,43.004310,-79.277592,,,,,,0
3860,4061,"Bridlewood Dr & Chapel Hill",,43.006672,-79.277600,,,,,,0
3861,4063,"Bridlewood Dr & Graystone Cr (N)",,43.009833,-79.279055,,,,,,0
3862,4064,"Clare Av & Woodlawn Rd",,43.012202,-79.280215,,,,,,0
3863,4065,"Woodlawn Rd & Silvan Dr",,43.012845,-79.277650,,,,,,0
3864,4066,"Northwood Dr & Silverstar Ct",,43.013830,-79.276896,,,,,,0
3865,4067,"Northwood Dr & Larchwood Cir",,43.015118,-79.276837,,,,,,0
3866,4068,"Northwood Dr & 112 Northwood Dr",,43.017027,-79.276432,,,,,,0
3867,4069,"Eastwood Dr & Rice Rd",,43.016407,-79.270328,,,,,,0
3868,4070,"Chippawayan Tr & Niagara College",,43.014205,-79.267293,,,,,,0
3869,4072,"Rice Rd & McCrae Rd",,43.009612,-79.270233,,,,,,0
3870,4073,"Rice Rd & Hatter Av",,43.007140,-79.270210,,,,,,0
3871,4075,"Rice Rd & Thorold Rd",,43.004034,-79.270210,,,,,,0
3872,4077,"Willson Rd & Loyalist Dr",,42.999720,-79.270102,,,,,,0
3873,4079,"Willson Rd & Fitch St",,42.994905,-79.270084,,,,,,0
3874,4080,"Fitch St & 235 Fitch St",,42.994465,-79.268293,,,,,,0
3875,4081,"Fitch St Plaza",,42.994488,-79.266729,,,,,,0
3876,4082,"West Main St & Denistoun St",,42.991048,-79.256175,,,,,,0
3877,4083,"West Main St & Albina St",,42.991365,-79.254060,,,,,,0
3878,4085,"Fitch St & Prince Court & Prince",,42.994537,-79.261388,,,,,,0
3879,4086,"First Av & Chippawa Park",,42.996372,-79.259807,,,,,,0
3880,4087,"First Av & Laughlin Av",,42.999925,-79.259807,,,,,,0
3881,4088,"First Av & Norway Av",,43.001775,-79.259807,,,,,,0
3882,4089,"Thorold Rd & 190 Thorold Rd",,43.003850,-79.262270,,,,,,0
3883,4090,"Centennial Dr & Thorold Rd",,43.004645,-79.265783,,,,,,0
3884,4091,"Centennial Dr & Cola St",,43.006560,-79.265752,,,,,,0
3885,4092,"Centennial Dr & Rolling Acres Dr",,43.008188,-79.265973,,,,,,0
3886,4093,"Champlain Av & Woodington Pl",,43.009620,-79.265545,,,,,,0
3887,4094,"Champlain Av & Wiltshire Bl",,43.011742,-79.265743,,,,,,0
3888,4095,"Woodlawn Rd & Champlain Av",,43.013013,-79.265035,,,,,,0
3889,4096,"First Av & Cabot St",,43.011595,-79.260037,,,,,,0
3890,4097,"First Av & Rolling Acres Dr",,43.010017,-79.260092,,,,,,0
3891,4098,"First Av & Trent Av",,43.008093,-79.260100,,,,,,0
3892,4099,"First Av & Lindel Cr",,43.006647,-79.260108,,,,,,0
3893,4100,"First Av & Thorold Rd",,43.004135,-79.260028,,,,,,0
3894,4101,"Thorold Rd & Edgar St",,43.003723,-79.255768,,,,,,0
3895,4102,"Niagara St & Parkway",,43.002213,-79.252940,,,,,,0
3896,4103,"Niagara St & Elmview St",,42.998525,-79.252837,,,,,,0
3897,4105,"Niagara St & Mill St",,42.993033,-79.252710,,,,,,0
3898,4106,"Fitch St & Welland Plaza",,42.994623,-79.266068,,,,,,0
3899,4107,"Fitch St & Westdale Dr",,42.994608,-79.268293,,,,,,0
3900,4108,"Fitch St & Holy Name School",,42.994600,-79.271680,,,,,,0
3901,4109,"Fitch St & 380 Fitch St",,42.994600,-79.275082,,,,,,0
3902,4110,"Fitch St & Oak St",,42.994583,-79.278450,,,,,,0
3903,4111,"Oak St & Heather Ct",,42.996030,-79.278308,,,,,,0
3904,4112,"Leonard Av & Martha Ct",,42.997015,-79.278903,,,,,,0
3905,4113,"Leonard Av & Maureen Av",,42.998573,-79.278927,,,,,,0
3906,4114,"Leonard Av & Dexter Dr",,43.000782,-79.278935,,,,,,0
3907,4115,"Leonard Av & Maple Park Dr",,43.002555,-79.278927,,,,,,0
3908,4116,"Niagara St & Merritt St",,42.995648,-79.252748,,,,,,0
3909,4117,"Clare Av & Thorold Rd",,43.003333,-79.280120,,,,,,0
3910,4118,"Clare Av & 644 Clare Av",,43.005645,-79.280198,,,,,,0
3911,4119,"Clare Av & Vanjo Dr",,43.007712,-79.280198,,,,,,0
3912,4121,"Woodlawn Rd & 519 Woodlawn Rd",,43.012892,-79.282289,,,,,,0
3913,4122,"South Pelham & 761 S Pelham Rd",,43.010462,-79.285420,,,,,,0
3914,4123,"South Pelham Rd & Family Service",,43.006083,-79.285397,,,,,,0
3915,4125,"South Pelham Rd & 578 S Pelham",,43.002817,-79.285380,,,,,,0
3916,4126,"South Pelham Rd & Maple Park",,42.999638,-79.285380,,,,,,0
3917,4127,"South Pelham Rd & Chantler Rd",,42.997302,-79.285388,,,,,,0
3918,4128,"Fitch St & South Pelham Rd",,42.994440,-79.284657,,,,,,0
3919,4129,"Fitch St & Clare Av",,42.994440,-79.280620,,,,,,0
3920,4130,"Fitch St & Oak St",,42.994465,-79.278085,,,,,,0
3921,4131,"Fitch St & Wellbrook Bl",,42.994488,-79.276273,,,,,,0
3922,4132,"Aquador Dr & Acadia Ct",,42.993980,-79.275358,,,,,,0
3923,4133,"Calla Tr South & Aquador Dr",,42.990905,-79.275217,,,,,,0
3924,4134,"Endicott Tr & Winter Dr",,42.989863,-79.272077,,,,,,0
3925,4135,"Endicott Tr & Willison Rd",,42.989855,-79.270282,,,,,,0
3926,4136,"Endicott Tr & Colbeck Dr",,42.989195,-79.266355,,,,,,0
3927,4137,"Colbeck Dr & Diffin St",,42.990157,-79.264552,,,,,,0
3928,4138,"Colbeck Dr & Riverview Dr",,42.991850,-79.261736,,,,,,0
3929,4139,"East Main St & 411 East Main St",,42.993472,-79.239057,,,,,,0
3930,4140,"East Main St & 489 East Main St",,42.993472,-79.235480,,,,,,0
3931,4141,"East Main St & 707 East Main St",,42.993447,-79.232603,,,,,,0
3932,4142,"East Main St & 821 East Main St",,42.993447,-79.230695,,,,,,0
3933,4143,"East Main St & 939 East Main St",,42.993447,-79.228700,,,,,,0
3934,4145,"Wellington St & Promenade Richel",,42.991685,-79.226301,,,,,,0
3935,4146,"Wellington St & Tanguay Av",,42.989813,-79.226157,,,,,,0
3936,4147,"Wellington St & 183 Wellington S",,42.986462,-79.226093,,,,,,0
3937,4148,"Wellington St & 233 Wellington S",,42.984387,-79.226093,,,,,,0
3938,4149,"Lincoln St & 591 Lincoln St",,42.984165,-79.228963,,,,,,0
3939,4150,"Empress Av & 58 Empress Av",,42.981558,-79.231005,,,,,,0
3940,4152,"Empress Av & 90 Empress Av",,42.980097,-79.230942,,,,,,0
3941,4153,"Sutherland Av & Community Care",,42.978610,-79.231545,,,,,,0
3942,4154,"Sutherland Av & 506 Sutherland A",,42.978610,-79.234852,,,,,,0
3943,4155,"Simpson Av & 365 Simpson Av",,42.979078,-79.238063,,,,,,0
3944,4157,"MacInnis Av & Morningstar Av",,42.977012,-79.238405,,,,,,0
3945,4158,"Morningstar Av & 386 Morningstar",,42.976805,-79.236982,,,,,,0
3946,4161,"Southworth St & 73 Southworth St",,42.980732,-79.235948,,,,,,0
3947,4162,"Southworth St & Lewis St",,42.982560,-79.235940,,,,,,0
3948,4163,"Lincoln St & 300 Lincoln St",,42.984094,-79.239399,,,,,,0
3949,4164,"Dunkirk Rd & 7 Dunkirk Rd",,42.983832,-79.241877,,,,,,0
3950,4165,"Dunkirk Rd & 119 Dunkirk Rd",,42.980715,-79.241742,,,,,,0
3951,4166,"McNaughton Rd & 6 McNaughton Rd",,42.978912,-79.242695,,,,,,0
3952,4167,"McNaughton Rd & 96 McNaughton Rd",,42.976385,-79.242608,,,,,,0
3953,4168,"Nelles Rd & 92 Bishops Rd",,42.976425,-79.243825,,,,,,0
3954,4169,"Plymouth Rd & 263 Plymouth Rd",,42.977935,-79.246090,,,,,,0
3955,4170,"Plymouth Rd & 165 Plymouth Rd",,42.979333,-79.246217,,,,,,0
3956,4171,"Plymouth Rd & 120 Plymouth Rd",,42.980732,-79.246343,,,,,,0
3957,4172,"Burgar St & 294 Burgar St",,42.984768,-79.243308,,,,,,0
3958,4175,"King St & 60 King St",,42.990203,-79.251073,,,,,,0
3959,4176,"King St & 211 King St",,42.987300,-79.251082,,,,,,0
3960,4177,"King St & Albert St",,42.985993,-79.251215,,,,,,0
3961,4178,"King St & Rex Hotel",,42.984633,-79.251223,,,,,,0
3962,4179,"King St & Labs",,42.981915,-79.251335,,,,,,0
3963,4180,"King St & Fourth St",,42.979380,-79.251358,,,,,,0
3964,4181,"King St & Sixth St",,42.977275,-79.251382,,,,,,0
3965,4182,"King St & Seventh St",,42.975558,-79.251382,,,,,,0
3966,4183,"Ontario Rd & Beatrice St",,42.974596,-79.245025,,,,,,0
3967,4184,"Ontario Rd & Commercial St",,42.974609,-79.242524,,,,,,0
3968,4185,"Ontario Rd & Deere St",,42.974260,-79.240113,,,,,,0
3969,4186,"Orchard Av & Wright St",,42.972797,-79.239108,,,,,,0
3970,4187,"Harriet Av & McCabe Av",,42.968380,-79.238209,,,,,,0
3971,4189,"Wright St & McCabe Av",,42.968740,-79.239040,,,,,,0
